player,nation,pos,squad,born,mp,starts,min,gls,ast,pk,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league
Gareth Bale,wal WAL,FW,Real Madrid,1989,29,21,1786,8,3,1,1,4,0,0.4,0.15,0.55,0.35,2018,Spanish
Mikel Balenziaga,es ESP,DF,Athletic Club,1988,11,6,523,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Éver Banega,ar ARG,MF,Sevilla,1988,32,32,2667,3,5,2,2,17,2,0.1,0.17,0.27,0.03,2018,Spanish
Léo Baptistão,br BRA,"FW,MF",Espanyol,1992,20,14,1233,2,2,1,1,3,0,0.15,0.15,0.29,0.07,2018,Spanish
Enis Bardhi,mk MKD,MF,Levante,1995,36,31,2836,3,4,0,0,6,0,0.1,0.13,0.22,0.1,2018,Spanish
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,2001,9,5,399,1,0,0,0,0,0,0.23,0,0.23,0.23,2018,Spanish
Michy Batshuayi,be BEL,FW,Valencia,1993,15,4,527,1,0,0,0,3,0,0.17,0,0.17,0.17,2018,Spanish
Jon Bautista,es ESP,FW,Real Sociedad,1995,18,4,597,1,0,0,0,1,0,0.15,0,0.15,0.15,2018,Spanish
Bebé,pt POR,MF,Eibar,1990,2,1,62,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Wissam Ben Yedder,fr FRA,FW,Sevilla,1990,35,31,2812,18,9,2,2,3,0,0.58,0.29,0.86,0.51,2018,Spanish
Karim Benzema,fr FRA,FW,Real Madrid,1987,36,35,2953,21,6,3,3,1,0,0.64,0.18,0.82,0.55,2018,Spanish
Yuri Berchiche,es ESP,"DF,FW",Athletic Club,1990,35,35,3120,2,2,0,0,8,0,0.06,0.06,0.12,0.06,2018,Spanish
Markel Bergara,es ESP,MF,Getafe,1986,3,0,53,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Pedro Bigas,es ESP,DF,Eibar,1990,10,7,585,0,1,0,0,1,0,0,0.15,0.15,0,2018,Spanish
Pablo de Blasis,ar ARG,"DF,MF",Eibar,1988,24,16,1520,2,0,0,0,2,1,0.12,0,0.12,0.12,2018,Spanish
Emmanuel Boateng,gh GHA,FW,Levante,1996,16,7,699,1,0,0,0,2,0,0.13,0,0.13,0.13,2018,Spanish
Kevin-Prince Boateng,gh GHA,FW,Barcelona,1987,3,3,239,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Daniele Bonera,it ITA,DF,Villarreal,1981,5,4,230,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Martin Braithwaite,dk DEN,FW,Leganés,1991,19,16,1402,4,5,0,0,5,0,0.26,0.32,0.58,0.26,2018,Spanish
Bryan,es ESP,"MF,FW",Sevilla,2001,11,0,167,1,1,0,0,0,0,0.54,0.54,1.08,0.54,2018,Spanish
Sergio Busquets,es ESP,MF,Barcelona,1988,35,30,2715,0,1,0,0,10,0,0,0.03,0.03,0,2018,Spanish
Unai Bustinza,es ESP,DF,Leganés,1992,25,24,2023,0,1,0,0,11,1,0,0.04,0.04,0,2018,Spanish
Erick Cabaco,uy URU,DF,Levante,1995,21,20,1632,2,0,0,0,11,2,0.11,0,0.11,0.11,2018,Spanish
Leandro Cabrera,uy URU,DF,Getafe,1991,32,31,2794,2,0,0,0,11,1,0.06,0,0.06,0.06,2018,Spanish
Jordi Calavera,es ESP,DF,Eibar,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Fernando Calero,es ESP,DF,Valladolid,1995,36,35,3130,1,0,0,0,7,0,0.03,0,0.03,0.03,2018,Spanish
Sergio Camello,es ESP,FW,Atlético Madrid,2001,1,0,45,1,0,0,0,0,0,2,0,2,2,2018,Spanish
José Campaña,es ESP,MF,Levante,1993,36,36,3210,4,9,0,0,11,0,0.11,0.25,0.36,0.11,2018,Spanish
Ander Capa,es ESP,DF,Athletic Club,1992,25,17,1642,0,0,0,0,9,0,0,0,0,0,2018,Spanish
Marc Cardona,es ESP,"FW,MF",Eibar,1995,17,6,604,3,1,0,0,1,0,0.45,0.15,0.6,0.45,2018,Spanish
Daniel Carriço,pt POR,DF,Sevilla,1988,24,24,2130,1,1,0,0,10,0,0.04,0.04,0.08,0.04,2018,Spanish
Guido Carrillo,ar ARG,FW,Leganés,1991,32,23,1992,6,1,1,3,5,0,0.27,0.05,0.32,0.23,2018,Spanish
Dani Carvajal,es ESP,DF,Real Madrid,1992,24,23,2107,1,2,0,0,10,0,0.04,0.09,0.13,0.04,2018,Spanish
Casemiro,br BRA,MF,Real Madrid,1992,29,27,2312,3,0,0,0,7,1,0.12,0,0.12,0.12,2018,Spanish
Santiago Cáseres,ar ARG,MF,Villarreal,1997,23,17,1588,0,1,0,0,10,0,0,0.06,0.06,0,2018,Spanish
Santi Cazorla,es ESP,"MF,FW",Villarreal,1984,35,30,2647,4,10,2,3,2,0,0.14,0.34,0.48,0.07,2018,Spanish
Dani Ceballos,es ESP,"MF,FW",Real Madrid,1996,23,13,1248,3,0,0,0,3,0,0.22,0,0.22,0.22,2018,Spanish
Charles,br BRA,FW,Eibar,1984,34,17,1739,14,1,6,7,4,0,0.72,0.05,0.78,0.41,2018,Spanish
Chema,es ESP,DF,Levante,1992,19,13,1254,2,0,0,0,7,0,0.14,0,0.14,0.14,2018,Spanish
Denis Cheryshev,ru RUS,"MF,FW",Valencia,1990,27,19,1706,2,2,0,0,2,0,0.11,0.11,0.21,0.11,2018,Spanish
Leandro Chichizola,ar ARG,GK,Getafe,1990,1,1,90,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,1999,26,19,1706,5,2,0,0,2,0,0.26,0.11,0.37,0.26,2018,Spanish
Jasper Cillessen,nl NED,GK,Barcelona,1989,3,3,270,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Coke,es ESP,DF,Levante,1987,27,19,1817,4,0,0,0,5,1,0.2,0,0.2,0.2,2018,Spanish
Álex Collado,es ESP,FW,Barcelona,1999,1,0,85,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Duje ?op,hr CRO,FW,Valladolid,1990,18,6,687,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Francis Coquelin,fr FRA,MF,Valencia,1991,26,20,1761,0,1,0,0,5,0,0,0.05,0.05,0,2018,Spanish
Iñigo Córdoba,es ESP,FW,Athletic Club,1997,23,15,1321,0,4,0,0,3,0,0,0.27,0.27,0,2018,Spanish
Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,1995,36,20,1919,3,2,0,0,7,1,0.14,0.09,0.23,0.14,2018,Spanish
Diego Costa,es ESP,FW,Atlético Madrid,1988,16,14,1112,2,2,0,0,4,1,0.16,0.16,0.32,0.16,2018,Spanish
Jaume Costa,es ESP,DF,Villarreal,1988,21,18,1495,1,0,0,0,6,0,0.06,0,0.06,0.06,2018,Spanish
Thibaut Courtois,be BEL,GK,Real Madrid,1992,27,27,2430,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Philippe Coutinho,br BRA,"FW,MF",Barcelona,1992,34,22,2018,5,2,0,0,2,0,0.22,0.09,0.31,0.22,2018,Spanish
Sebastián Cristóforo,uy URU,"MF,FW",Getafe,1993,15,4,450,0,2,0,0,3,0,0,0.4,0.4,0,2018,Spanish
Marc Cucurella,es ESP,"MF,FW",Eibar,1998,31,26,2354,1,2,0,0,6,0,0.04,0.08,0.11,0.04,2018,Spanish
Iván Cuéllar,es ESP,GK,Leganés,1984,34,34,3055,0,0,0,0,5,0,0,0,0,0,2018,Spanish
Sergi Darder,es ESP,MF,Espanyol,1993,34,32,2709,5,2,0,0,8,1,0.17,0.07,0.23,0.17,2018,Spanish
Moisés Delgado,es ESP,DF,Valladolid,1994,3,3,270,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,1997,29,20,1661,8,5,0,0,1,0,0.43,0.27,0.7,0.43,2018,Spanish
Mouctar Diakhaby,fr FRA,DF,Valencia,1996,22,16,1580,2,0,0,0,9,0,0.11,0,0.11,0.11,2018,Spanish
Brahim Díaz,es ESP,FW,Real Madrid,1999,9,5,376,1,1,0,0,0,0,0.24,0.24,0.48,0.24,2018,Spanish
Javier Díaz,es ESP,GK,Sevilla,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Papakouli Diop,sn SEN,MF,Eibar,1986,28,27,2352,1,1,0,0,11,0,0.04,0.04,0.08,0.04,2018,Spanish
Djené,tg TOG,DF,Getafe,1991,34,34,2976,0,0,0,0,13,2,0,0,0,0,2018,Spanish
Marko Dmitrovi?,rs SRB,GK,Eibar,1992,24,24,2160,0,0,0,0,3,0,0,0,0,0,2018,Spanish
Jaume Doménech,es ESP,GK,Valencia,1990,4,4,360,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Cheick Doukouré,ci CIV,MF,Levante,1992,9,3,318,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Óscar Duarte,cr CRC,"DF,MF",Espanyol,1989,11,7,660,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Hugo Duro,es ESP,"MF,FW",Getafe,1999,11,5,417,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Raphael Dwamena,gh GHA,FW,Levante,1995,12,1,222,0,1,0,0,0,0,0,0.41,0.41,0,2018,Spanish
Aritz Elustondo,es ESP,DF,Real Sociedad,1994,27,24,2254,1,0,0,0,5,0,0.04,0,0.04,0.04,2018,Spanish
Youssef En-Nesyri,ma MAR,FW,Leganés,1997,31,22,2106,9,2,0,0,7,0,0.38,0.09,0.47,0.38,2018,Spanish
Sergi Enrich,es ESP,FW,Eibar,1990,35,30,2582,7,4,0,0,4,0,0.24,0.14,0.38,0.24,2018,Spanish
Javier Eraso,es ESP,"MF,FW",Leganés,1990,13,9,631,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Gonzalo Escalante,ar ARG,MF,Eibar,1993,32,18,1789,4,1,0,0,6,0,0.2,0.05,0.25,0.2,2018,Spanish
Sergio Escudero,es ESP,"DF,MF",Sevilla,1989,21,18,1545,0,1,0,0,8,1,0,0.06,0.06,0,2018,Spanish
Beñat Etxebarria,es ESP,MF,Athletic Club,1987,27,25,2031,1,2,0,0,8,0,0.04,0.09,0.13,0.04,2018,Spanish
Aitor Fernández,es ESP,GK,Levante,1991,16,16,1440,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Andrés Fernández,es ESP,GK,Villarreal,1986,6,6,540,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Borja Fernández,es ESP,"MF,DF",Valladolid,1981,19,10,841,0,0,0,0,4,0,0,0,0,0,2018,Spanish
Joaquín Fernández,es ESP,"DF,MF",Valladolid,1996,13,9,839,1,0,0,0,2,0,0.11,0,0.11,0.11,2018,Spanish
Facundo Ferreyra,ar ARG,"FW,MF",Espanyol,1991,9,1,211,1,0,0,0,2,0,0.43,0,0.43,0.43,2018,Spanish
Mathieu Flamini,fr FRA,MF,Getafe,1984,10,4,453,0,0,0,0,5,0,0,0,0,0,2018,Spanish
Pablo Fornals,es ESP,"MF,FW",Villarreal,1996,35,28,2479,2,3,0,0,4,0,0.07,0.11,0.18,0.07,2018,Spanish
Dimitri Foulquier,fr FRA,"MF,FW",Getafe,1993,25,23,1799,3,2,0,0,7,0,0.15,0.1,0.25,0.15,2018,Spanish
Javi Fuego,es ESP,MF,Villarreal,1984,5,3,233,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,1991,31,29,2627,2,1,0,0,15,0,0.07,0.03,0.1,0.07,2018,Spanish
Kévin Gameiro,fr FRA,FW,Valencia,1987,33,16,1612,6,1,0,0,1,0,0.33,0.06,0.39,0.33,2018,Spanish
Cristian Ganea,ro ROU,MF,Athletic Club,1992,1,1,49,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Ezequiel Garay,ar ARG,DF,Valencia,1986,24,24,2136,2,0,0,0,4,0,0.08,0,0.08,0.08,2018,Spanish
Borja Garcés,es ESP,"FW,MF",Atlético Madrid,1999,1,0,20,1,0,0,0,0,0,4.5,0,4.5,4.5,2018,Spanish
Dani García,es ESP,MF,Athletic Club,1990,29,29,2476,0,1,0,0,13,0,0,0.04,0.04,0,2018,Spanish
Raúl García,es ESP,DF,Leganés,1989,5,4,381,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Raúl García,es ESP,"MF,FW",Athletic Club,1986,33,27,2369,9,3,2,4,12,0,0.34,0.11,0.46,0.27,2018,Spanish
Sergio García,es ESP,"FW,MF",Espanyol,1983,29,17,1486,2,1,0,0,3,0,0.12,0.06,0.18,0.12,2018,Spanish
Mario Gaspar,es ESP,DF,Villarreal,1990,31,30,2599,1,2,0,0,17,1,0.03,0.07,0.1,0.03,2018,Spanish
Joris Gnagnon,fr FRA,"DF,MF",Sevilla,1997,7,4,446,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Diego Godín,uy URU,DF,Atlético Madrid,1986,30,28,2509,3,1,0,0,6,0,0.11,0.04,0.14,0.11,2018,Spanish
Ibai Gómez,es ESP,FW,Athletic Club,1989,14,6,580,0,2,0,0,0,0,0,0.31,0.31,0,2018,Spanish
Sergi Gómez,es ESP,DF,Sevilla,1992,32,31,2765,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Maxime Gonalons,fr FRA,MF,Sevilla,1989,10,5,540,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Álvaro González,es ESP,DF,Villarreal,1990,33,33,2964,1,2,0,0,17,2,0.03,0.06,0.09,0.03,2018,Spanish
Bruno González,es ESP,DF,Getafe,1990,23,18,1701,0,1,0,0,7,1,0,0.05,0.05,0,2018,Spanish
Cristo González,es ESP,FW,Real Madrid,1997,1,0,45,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Andoni Gorosabel,es ESP,DF,Real Sociedad,1996,7,6,455,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Esteban Granero,es ESP,MF,Espanyol,1987,28,24,2013,3,1,0,0,11,0,0.13,0.04,0.18,0.13,2018,Spanish
Antoine Griezmann,fr FRA,FW,Atlético Madrid,1991,37,37,3198,15,8,3,3,5,0,0.42,0.23,0.65,0.34,2018,Spanish
Sergi Guardiola,es ESP,"MF,FW",Getafe,1991,3,0,30,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Sergi Guardiola,es ESP,FW,Valladolid,1991,17,17,1514,3,1,0,1,0,0,0.18,0.06,0.24,0.18,2018,Spanish
Gonçalo Guedes,pt POR,"MF,FW",Valencia,1996,25,18,1465,5,3,0,0,2,0,0.31,0.18,0.49,0.31,2018,Spanish
Ander Guevara,es ESP,MF,Real Sociedad,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Gerard Gumbau,es ESP,MF,Leganés,1994,16,13,1199,1,1,1,1,6,1,0.08,0.08,0.15,0,2018,Spanish
Gorka Guruzeta,es ESP,"FW,MF",Athletic Club,1996,6,0,50,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Hacen,mr MTN,FW,Valladolid,1997,1,0,3,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Munir El Haddadi,es ESP,FW,Barcelona,1995,7,1,152,1,1,0,0,0,0,0.59,0.59,1.18,0.59,2018,Spanish
Munir El Haddadi,es ESP,"FW,MF",Sevilla,1995,16,12,1042,5,1,0,0,2,0,0.43,0.09,0.52,0.43,2018,Spanish
Mario Hermoso,es ESP,DF,Espanyol,1995,32,31,2806,3,0,0,0,7,0,0.1,0,0.1,0.1,2018,Spanish
Lucas Hernández,fr FRA,DF,Atlético Madrid,1996,14,13,1117,1,0,0,0,5,0,0.08,0,0.08,0.08,2018,Spanish
Theo Hernández,fr FRA,DF,Real Sociedad,1997,24,22,1976,1,2,0,0,5,1,0.05,0.09,0.14,0.05,2018,Spanish
Iago Herrerín,es ESP,GK,Athletic Club,1988,31,31,2790,0,1,0,0,1,0,0,0.03,0.03,0,2018,Spanish
Pablo Hervías,es ESP,"FW,MF",Valladolid,1993,3,2,160,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Pablo Hervías,es ESP,MF,Eibar,1993,3,2,180,0,1,0,0,0,0,0,0.5,0.5,0,2018,Spanish
Robert Ibáñez,es ESP,"DF,FW",Getafe,1993,7,0,76,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Vicente Iborra,es ESP,"MF,FW",Villarreal,1988,19,19,1665,3,1,0,0,7,0,0.16,0.05,0.22,0.16,2018,Spanish
Borja Iglesias,es ESP,FW,Espanyol,1993,37,35,3075,17,3,3,3,5,0,0.5,0.09,0.59,0.41,2018,Spanish
Asier Illarramendi,es ESP,MF,Real Sociedad,1990,23,20,1821,1,1,0,0,8,0,0.05,0.05,0.1,0.05,2018,Spanish
Carlos Isaac,es ESP,DF,Atlético Madrid,1998,1,1,90,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Isco,es ESP,"MF,FW",Real Madrid,1992,27,11,1192,3,2,0,0,3,0,0.23,0.15,0.38,0.23,2018,Spanish
Manuel Iturra,cl CHI,MF,Villarreal,1984,3,1,74,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Ander Iturraspe,es ESP,MF,Athletic Club,1989,3,1,98,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Ivi,es ESP,"MF,FW",Valladolid,1994,3,0,20,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,1995,20,13,1254,1,3,0,0,1,0,0.07,0.22,0.29,0.07,2018,Spanish
Jason,es ESP,"MF,DF",Levante,1994,30,26,2330,2,5,0,0,10,0,0.08,0.19,0.27,0.08,2018,Spanish
Joan Jordán,es ESP,MF,Eibar,1994,36,32,2875,4,4,0,0,10,0,0.13,0.13,0.25,0.13,2018,Spanish
Willian José,br BRA,FW,Real Sociedad,1991,31,28,2367,11,5,5,7,5,1,0.42,0.19,0.61,0.23,2018,Spanish
Miguel Juan Llambrich,es ESP,DF,Villarreal,1996,8,5,544,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Juanfran,es ESP,DF,Leganés,1988,23,17,1459,1,1,0,0,0,0,0.06,0.06,0.12,0.06,2018,Spanish
Juanfran,es ESP,DF,Atlético Madrid,1985,22,18,1609,0,2,0,0,7,0,0,0.11,0.11,0,2018,Spanish
Juanmi,es ESP,"FW,MF",Real Sociedad,1993,30,16,1523,5,2,0,0,5,1,0.3,0.12,0.41,0.3,2018,Spanish
Vinicius Júnior,br BRA,FW,Real Madrid,2000,18,9,869,2,0,0,0,0,0,0.21,0,0.21,0.21,2018,Spanish
Nikola Kalini?,hr CRO,FW,Atlético Madrid,1988,17,7,642,2,0,0,0,3,0,0.28,0,0.28,0.28,2018,Spanish
Lee Kangin,kr KOR,"FW,MF",Valencia,2001,3,0,24,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Keko,es ESP,"MF,FW",Valladolid,1991,26,20,1533,2,1,0,0,2,0,0.12,0.06,0.18,0.12,2018,Spanish
Kike,es ESP,FW,Eibar,1989,30,15,1298,3,0,0,0,0,0,0.21,0,0.21,0.21,2018,Spanish
Simon Kjær,dk DEN,DF,Sevilla,1989,26,25,2008,0,0,0,0,5,0,0,0,0,0,2018,Spanish
Kenan Kodro,ba BIH,"FW,MF",Athletic Club,1993,11,0,161,1,0,0,0,0,0,0.56,0,0.56,0.56,2018,Spanish
Koke,es ESP,MF,Atlético Madrid,1992,30,29,2586,3,5,0,0,10,1,0.1,0.17,0.28,0.1,2018,Spanish
Geoffrey Kondogbia,cf CTA,MF,Valencia,1993,19,14,1245,1,1,0,0,1,0,0.07,0.07,0.14,0.07,2018,Spanish
Vasyl Kravets,ua UKR,DF,Leganés,1997,6,6,481,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Toni Kroos,de GER,MF,Real Madrid,1990,28,26,2221,0,4,0,0,2,0,0,0.16,0.16,0,2018,Spanish
Toni Lato,es ESP,DF,Valencia,1997,4,3,270,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Miguel Layún,mx MEX,"MF,DF",Villarreal,1988,8,5,506,0,1,0,0,1,0,0,0.18,0.18,0,2018,Spanish
Robin Le Normand,fr FRA,DF,Real Sociedad,1996,4,3,284,0,1,0,0,1,0,0,0.32,0.32,0,2018,Spanish
Wu Lei,cn CHN,"FW,MF",Espanyol,1991,16,12,1061,3,1,0,0,1,0,0.25,0.08,0.34,0.25,2018,Spanish
Iñigo Lekue,es ESP,DF,Athletic Club,1993,4,2,211,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Thomas Lemar,fr FRA,"MF,FW",Atlético Madrid,1995,31,22,1817,2,3,0,0,4,0,0.1,0.15,0.25,0.1,2018,Spanish
Clément Lenglet,fr FRA,DF,Barcelona,1995,23,22,1933,1,0,0,0,8,1,0.05,0,0.05,0.05,2018,Spanish
Pedro León,es ESP,"MF,FW",Eibar,1986,9,5,425,1,0,0,0,0,0,0.21,0,0.21,0.21,2018,Spanish
Diego Llorente,es ESP,DF,Real Sociedad,1993,21,20,1752,0,0,0,0,5,0,0,0,0,0,2018,Spanish
Marcos Llorente,es ESP,MF,Real Madrid,1995,7,6,540,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Pedro López Muñoz,es ESP,DF,Levante,1983,8,4,465,0,1,0,0,1,0,0,0.19,0.19,0,2018,Spanish
Alejandro López,es ESP,MF,Espanyol,1997,4,1,112,0,0,0,0,1,0,0,0,0,0,2018,Spanish
David López,es ESP,DF,Espanyol,1989,21,21,1819,0,0,0,0,4,0,0,0,0,0,2018,Spanish
Diego López,es ESP,GK,Espanyol,1981,38,38,3420,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Javi López,es ESP,DF,Espanyol,1986,23,21,1948,0,1,0,0,5,1,0,0.05,0.05,0,2018,Spanish
Lluis López,es ESP,DF,Espanyol,1997,6,5,521,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Roberto López,es ESP,MF,Real Sociedad,2000,1,0,29,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Unai López,es ESP,MF,Athletic Club,1995,7,3,328,0,0,0,0,1,0,0,0,0,0,2018,Spanish
José Luis Gayà,es ESP,DF,Valencia,1995,35,35,3137,1,1,0,0,10,0,0.03,0.03,0.06,0.03,2018,Spanish
José Luis Morales,es ESP,"FW,MF",Levante,1987,37,35,3195,12,5,3,5,7,0,0.34,0.14,0.48,0.25,2018,Spanish
Filipe Luís,br BRA,DF,Atlético Madrid,1985,27,24,2030,2,2,0,0,4,0,0.09,0.09,0.18,0.09,2018,Spanish
Antonio Luna,es ESP,DF,Levante,1991,16,14,1258,0,2,0,0,4,0,0,0.14,0.14,0,2018,Spanish
Andriy Lunin,ua UKR,GK,Leganés,1999,5,4,365,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Nemanja Maksimovi?,rs SRB,MF,Getafe,1995,36,36,3209,1,0,0,0,4,0,0.03,0,0.03,0.03,2018,Spanish
Malcom,br BRA,"FW,DF",Barcelona,1997,15,6,614,1,2,0,0,0,0,0.15,0.29,0.44,0.15,2018,Spanish
Francisco Manzanara,es ESP,"DF,MF",Levante,1996,4,1,157,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Marcelo,br BRA,DF,Real Madrid,1988,23,21,1853,2,2,0,0,6,0,0.1,0.1,0.19,0.1,2018,Spanish
Óscar de Marcos,es ESP,"DF,FW",Athletic Club,1989,30,28,2421,1,2,0,0,7,2,0.04,0.07,0.11,0.04,2018,Spanish
Miguel Marí,es ESP,MF,Eibar,1997,2,0,69,0,0,0,0,0,0,0,0,0,0,2018,Spanish
José María Giménez,uy URU,DF,Atlético Madrid,1995,21,19,1772,0,0,0,0,5,0,0,0,0,0,2018,Spanish
Mariano,do DOM,FW,Real Madrid,1993,13,3,447,3,0,0,0,2,0,0.6,0,0.6,0.6,2018,Spanish
Roger Martí,es ESP,FW,Levante,1991,31,23,1887,13,0,2,2,5,0,0.62,0,0.62,0.52,2018,Spanish
Iñigo Martínez,es ESP,DF,Athletic Club,1991,33,33,2902,0,0,0,0,12,0,0,0,0,0,2018,Spanish
Gelson Martins,pt POR,FW,Atlético Madrid,1995,8,1,229,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Jordi Masip,es ESP,GK,Valladolid,1989,35,35,3150,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Jaime Mata,es ESP,"FW,MF",Getafe,1988,34,27,2432,14,6,4,4,10,0,0.52,0.22,0.74,0.37,2018,Spanish
Borja Mayoral,es ESP,FW,Levante,1997,29,16,1621,3,2,0,0,1,0,0.17,0.11,0.28,0.17,2018,Spanish
Óscar Melendo,es ESP,"MF,FW",Espanyol,1997,32,22,1997,0,5,0,0,3,0,0,0.23,0.23,0,2018,Spanish
Arthur Melo,br BRA,MF,Barcelona,1996,27,19,1430,0,1,0,0,2,0,0,0.06,0.06,0,2018,Spanish
Gabriel Mercado,ar ARG,DF,Sevilla,1987,23,19,1738,2,1,0,0,10,0,0.1,0.05,0.16,0.1,2018,Spanish
Mikel Merino,es ESP,MF,Real Sociedad,1996,29,24,2055,3,3,0,0,10,1,0.13,0.13,0.26,0.13,2018,Spanish
Sabin Merino,es ESP,"FW,MF",Leganés,1992,12,2,295,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Martín Merquelanz,es ESP,MF,Real Sociedad,1995,1,0,6,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Roque Mesa,es ESP,MF,Sevilla,1989,31,20,1746,2,2,0,0,11,1,0.1,0.1,0.21,0.1,2018,Spanish
Lionel Messi,ar ARG,FW,Barcelona,1987,34,29,2713,36,13,4,5,3,0,1.19,0.43,1.63,1.06,2018,Spanish
Míchel,es ESP,MF,Valladolid,1988,35,27,2553,1,2,0,1,9,0,0.04,0.07,0.11,0.04,2018,Spanish
Miguel,es ESP,MF,Valladolid,1999,2,0,12,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Pere Milla,es ESP,"FW,MF",Eibar,1992,5,5,341,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Santi Mina,es ESP,FW,Valencia,1995,30,23,1852,7,5,0,0,4,0,0.34,0.24,0.58,0.34,2018,Spanish
Ignasi Miquel,es ESP,DF,Getafe,1992,7,4,316,0,0,0,0,1,0,0,0,0,0,2018,Spanish
Luka Modri?,hr CRO,MF,Real Madrid,1985,34,31,2608,3,6,0,0,6,0,0.1,0.21,0.31,0.1,2018,Spanish
Jorge Molina,es ESP,FW,Getafe,1982,38,28,2648,14,5,2,2,2,0,0.48,0.17,0.65,0.41,2018,Spanish
Victor Mollejo,es ESP,"FW,MF",Atlético Madrid,2001,4,0,65,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Francisco Montero,es ESP,DF,Atlético Madrid,1999,9,4,404,0,0,0,0,2,0,0,0,0,0,2018,Spanish
Álvaro Morata,es ESP,FW,Atlético Madrid,1992,15,13,1083,6,1,0,0,5,0,0.5,0.08,0.58,0.5,2018,Spanish
Gerard Moreno,es ESP,FW,Villarreal,1992,35,25,2315,8,1,0,1,3,0,0.31,0.04,0.35,0.31,2018,Spanish
Héctor Moreno,mx MEX,DF,Real Sociedad,1988,25,21,1933,1,0,0,0,2,0,0.05,0,0.05,0.05,2018,Spanish
Manu Morlanes,es ESP,MF,Villarreal,1999,10,7,610,0,3,0,0,2,0,0,0.44,0.44,0,2018,Spanish
Toni Moya,es ESP,DF,Atlético Madrid,1998,1,1,90,0,0,0,0,0,0,0,0,0,0,2018,Spanish
Javi Moyano,es ESP,DF,Valladolid,1986,27,25,2098,0,0,0,0,3,0,0,0,0,0,2018,Spanish
